Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L
Victoria Harbour,VM6,2015-07-17,1,Surface Water,1.4,0.15,5.1,78,5.3,790,3900,0.19,0.04,0.03,8.1,2.8,30.5,3,1.2,2.4,26.8,0.38,0.36,0.59,0.05,3.6,0.01,0.9
Victoria Harbour,VM6,2015-08-06,1,Surface Water,1.8,0.1,14,91,6.2,360,1000,0.26,0.04,0.01,7.8,4.9,30.2,2.5,1.3,2.3,26,0.4,0.5,0.8,0.08,3,0,1.5
Victoria Harbour,VM6,2015-09-02,1,Surface Water,0.7,0.28,0.2,49,3.4,2200,4600,0.15,0.03,0.04,7.7,1.3,31.9,2.5,1.7,5.6,25.2,0.46,0.6,0.78,0.08,5.2,0.01,1.2
Victoria Harbour,VM6,2015-10-02,1,Surface Water,0.3,0.18,0.2,63,4.1,290,560,0.17,0.1,0.04,7.7,2.3,31.4,1.5,1.7,6.5,28.8,0.45,0.33,0.6,0.04,6.6,0.01,1.1
Victoria Harbour,VM6,2015-11-04,1,Surface Water,1,0.12,1.7,80,5.4,200,570,0.08,0.02,0.02,7.8,1.4,32.6,3,0.39,3,26.4,0.21,0.59,0.68,0.07,4.8,0,0.5
Victoria Harbour,VM6,2015-12-03,1,Surface Water,0.9,0.21,1.4,76,5.3,1800,5300,0.16,0.05,0.04,7.6,0.6,32,2.5,1.3,11,24.1,0.42,0.32,0.53,0.06,4.4,0,2.4
Victoria Harbour,VM6,2016-01-06,1,Surface Water,0.7,0.3,1.8,76,5.7,510,950,0.21,0.03,0.04,7.5,0.2,31.6,5,1.3,1.4,20.3,0.54,0.39,0.63,0.06,2.7,0,0.5
Victoria Harbour,VM6,2016-02-11,1,Surface Water,1,0.15,1.3,87,7.1,240,370,0.16,0.02,0.02,7.6,0.6,31,4,0.96,3,15.9,0.33,0.29,0.47,0.05,3.5,0,0.8
Victoria Harbour,VM6,2016-03-10,1,Surface Water,1.4,0.14,4,76,6,1300,1800,0.11,0.01,0.01,8.2,2.3,30.9,2.8,0.77,2.8,17.4,0.26,0.39,0.51,0.03,1.6,0.01,1
Victoria Harbour,VM6,2016-04-08,1,Surface Water,1.9,0.28,2.4,93,7.2,500,780,0.15,0.02,0.02,8,2.3,30.2,3,0.9,2.6,19.4,0.45,0.83,1,0.09,1.5,0.01,1
Victoria Harbour,VM6,2016-05-05,1,Surface Water,1.2,0.35,0.6,65,4.6,20,90,0.19,0.02,0.05,7.9,0.2,29.9,2.3,1.5,2.6,23.8,0.56,0.44,0.65,0.06,1.8,0.01,0.8
Victoria Harbour,VM6,2016-06-06,1,Surface Water,1.2,0.09,12,76,5.2,460,1300,0.21,0.05,0,8,3.9,28.5,3.5,0.53,9.1,26.6,0.35,0.32,0.58,0.14,1,0,2
Victoria Harbour,VM6,2016-07-06,1,Surface Water,1.2,0.15,11,73,5.1,280,1100,0.43,0.02,0.02,7.5,1.5,24.1,2.5,1.9,2.8,26.6,0.6,0.22,0.67,0.06,1.3,0,1.6
Victoria Harbour,VM6,2016-08-04,1,Surface Water,2.1,0.56,1.1,79,5.5,390,1200,0.2,0.03,0.04,7.8,0.6,30.6,3,1.9,3.4,24.8,0.79,0.76,0.99,0.14,4,0.02,1.2
Victoria Harbour,VM6,2016-09-05,1,Surface Water,0.4,0.15,0.7,94,6.3,7200,17000,0.22,0.04,0.04,7.5,0.7,30.4,2.5,2.1,6.2,26.9,0.41,0.67,0.93,0.06,6.5,0,1.1
Victoria Harbour,VM6,2016-10-03,1,Surface Water,0.1,0.23,0.7,91,6,2100,5400,0.09,0.03,0.03,7.8,2.1,31.3,2.4,2.1,5.3,28.2,0.36,0.31,0.44,0.04,17.2,0.01,1
Victoria Harbour,VM6,2016-11-03,1,Surface Water,0.6,0.07,2,82,5.5,310,1100,0.12,0.02,0.02,7.9,1.8,31.2,2.5,0.53,5.8,26.2,0.21,0.2,0.34,0.04,4.9,0,1.1
Victoria Harbour,VM6,2016-12-01,1,Surface Water,0.3,0.07,1,75,5.4,410,870,0.13,0.05,0.02,8,0.4,30.9,3.5,1.2,4.3,23,0.25,0.23,0.41,0.03,5,0,0.8
Victoria Harbour,VM6,2017-01-05,1,Surface Water,0.8,0.29,2.8,86,6.5,630,1100,0.11,0.01,0.01,8.1,0.4,30.3,3,0.34,2.2,20.3,0.41,0.95,1.07,0.04,3.6,0.01,0.7
Victoria Harbour,VM6,2017-02-02,1,Surface Water,0.5,0.13,0.6,83,6.4,430,750,0.15,0.03,0.02,7.2,0.2,30.9,3,1.2,4.4,18.7,0.31,0.29,0.47,0.04,6.1,0,0.8
Victoria Harbour,VM6,2017-03-03,1,Surface Water,0.7,0.15,0.9,78,6.2,100,210,0.16,0.02,0.02,7.6,0.3,31.4,3,1,2.6,17.6,0.33,0.7,0.88,0.04,3.5,0,0.6
Victoria Harbour,VM6,2017-04-06,1,Surface Water,0.3,0.17,1.8,92,6.9,170,520,0.13,0.01,0.03,8,1.2,32,2.5,0.81,8.6,20.5,0.31,0.34,0.48,0.04,0.9,0.01,1.7
Victoria Harbour,VM6,2017-05-05,1,Surface Water,0.5,0.22,1.1,77,5.4,480,1100,0.21,0.02,0,7.9,0.5,30.4,5,1.2,1.5,24.3,0.45,0.83,1.06,0.05,5.1,0.01,0.7
Victoria Harbour,VM6,2017-06-05,1,Surface Water,3.4,0.09,35,95,6.4,20,70,0.41,0.03,0.01,8.1,6.8,27.3,1.8,0.09,3.8,28.2,0.53,0.37,0.81,0.17,4,0.01,2.4
Victoria Harbour,VM6,2017-07-03,1,Surface Water,1.7,0.06,16,93,6.5,240,1100,0.63,0.06,0.01,7.9,3.4,22.7,1.7,2.6,2.8,27.3,0.75,0.57,1.26,0.06,1.2,0,1.6
Victoria Harbour,VM6,2017-08-09,1,Surface Water,1.3,0.07,9.8,76,5.1,1300,3000,0.37,0.08,0.02,8,0.8,27.1,3,2.3,2.6,27.7,0.52,0.26,0.71,0.11,1.3,0,0.9
Victoria Harbour,VM6,2017-09-01,1,Surface Water,1.3,0.21,4.9,79,5.3,290,400,0.21,0.07,0.04,7.7,2.8,29.8,2.5,1.8,3.5,27.1,0.49,0.57,0.85,0.06,1.6,0.01,1.4
Victoria Harbour,VM6,2017-10-09,1,Surface Water,0.9,0.11,0.8,73,4.7,180,640,0.09,0.03,0.03,7.9,0.5,31.3,2.3,1.5,4.5,29.5,0.23,0.3,0.42,0.04,3.4,0.01,0.8
Victoria Harbour,VM6,2017-11-02,1,Surface Water,0.7,0.09,4.4,78,5.3,4500,8500,0.09,0.03,0.01,7.9,2.4,32.6,2,0.71,6.6,25.8,0.2,1,1.11,0.04,3.5,0,1.2
Victoria Harbour,VM6,2017-12-01,1,Surface Water,0.1,0.11,0.5,82,5.9,9800,26000,0.16,0.03,0.04,7.7,0.4,32.7,2,1.2,6,22.6,0.3,0.41,0.6,0.05,3.5,0,0.9
Victoria Harbour,VM6,2018-01-08,1,Surface Water,0.2,0.15,0.9,80,6.2,540,1500,0.21,0.01,0.04,8.2,0.6,32,2.5,1.3,4.1,18.3,0.37,0.29,0.51,0.05,6.8,0.01,0.7
Victoria Harbour,VM6,2018-02-02,1,Surface Water,0.6,0.08,1.1,90,7.3,790,1400,0.08,0.01,0.01,7.6,0.8,32.3,2.5,0.66,3.3,16.1,0.16,0.4,0.49,0.03,1.9,0,0.7
Victoria Harbour,VM6,2018-03-15,1,Surface Water,0.7,0.22,1,75,5.9,390,750,0.14,0.02,0.04,7.9,0.2,31.9,3,0.74,8.5,18.4,0.38,0.5,0.66,0.05,3.3,0.01,1.2
Victoria Harbour,VM6,2018-04-06,1,Surface Water,0.7,0.26,0.7,73,5.3,10,60,0.18,0.01,0.04,7.8,0.3,31.7,2.5,0.94,7.1,22.8,0.45,0.73,0.92,0.05,5.2,0.01,2.1
Victoria Harbour,VM6,2018-05-03,1,Surface Water,0.6,0.22,2.8,78,5.4,4200,10000,0.15,0.01,0.03,8,2,32.2,2.8,0.48,5.8,24.9,0.38,0.36,0.52,0.04,2.7,0.01,0.6
Victoria Harbour,VM6,2018-06-01,1,Surface Water,1.7,0.18,6,80,5.3,1100,2400,0.23,0.02,0.01,7.9,2.1,30.3,3.5,0.72,1.6,28.1,0.43,0.7,0.95,0.03,1.4,0.01,0.9
Victoria Harbour,VM6,2018-07-05,1,Surface Water,1,0.08,13,75,5.1,3500,8800,0.4,0.07,0.02,8,4.1,27.4,3,0.57,8.5,27.7,0.55,0.45,0.92,0.03,2.1,0,1.7
Victoria Harbour,VM6,2018-08-08,1,Surface Water,2.1,0.09,24,102,6.7,1300,4300,0.21,0.05,0.01,8.2,6.8,27.4,2.5,0.25,9.9,29.1,0.36,0.3,0.56,0.03,1.2,0.01,3.4
Victoria Harbour,VM6,2018-09-03,1,Surface Water,0.5,0.15,0.5,78,5.4,2100,7800,0.29,0.09,0.04,7.8,0.3,28.3,2.9,2.2,3,26.3,0.53,0.33,0.71,0.05,3,0.01,0.8
Victoria Harbour,VM6,2018-10-14,1,Surface Water,0.6,0.15,0.8,83,5.6,3700,N/A,0.1,0.04,0.03,7.9,1.3,32,2,1.2,6.6,26.8,0.29,0.28,0.42,0.04,4.2,0.01,1.2
Victoria Harbour,VM6,2018-11-02,1,Surface Water,1.1,0.07,5,59,4,710,1200,0.06,0.02,0.01,7.9,3,32.5,2,0.31,3.9,25.1,0.15,0.27,0.35,0.03,2.1,0,1
Victoria Harbour,VM6,2018-12-28,1,Surface Water,2,0.12,0.9,82,6,140,N/A,0.09,0.02,0.03,8,0.4,33,3,0.72,6.7,21.3,0.23,0.26,0.37,0.04,3.5,0,1.2
Victoria Harbour,VM6,2019-01-02,1,Surface Water,0.4,0.08,0.4,82,6.3,680,1200,0.08,0.02,0.03,8,0.6,33.2,2,0.87,4.1,18.8,0.18,0.41,0.51,0.04,5.4,0,0.8
Victoria Harbour,VM6,2019-02-13,1,Surface Water,0.6,0.19,1.1,80,6.1,240,970,0.12,0.01,0.02,8,0.4,31.7,3.3,0.43,6.4,19.5,0.32,0.66,0.79,0.04,0.7,0.01,2.1
Victoria Harbour,VM6,2019-03-01,1,Surface Water,0.4,0.07,4.2,91,6.8,150,620,0.08,0.01,0.01,8,1.3,32.3,3.8,0.38,8.9,20,0.16,0.63,0.72,0.03,0.7,0,2.6
Victoria Harbour,VM6,2019-04-11,1,Surface Water,0.8,0.15,5.3,87,6.1,110,340,0.21,0.01,0.02,7.9,1.1,31.7,4.7,0.52,8.5,24.2,0.37,0.31,0.53,0.04,0.2,0.01,2.5
Victoria Harbour,VM6,2019-05-10,1,Surface Water,0.4,0.14,0.3,76,5.4,160,440,0.16,0.01,0.02,7.7,0.2,31.8,2.6,0.74,3.6,23.9,0.31,0.33,0.5,0.04,3.2,0,0.9
Victoria Harbour,VM6,2019-06-03,1,Surface Water,0.8,0.26,1.9,63,4.3,6800,11000,0.27,0.03,0.03,7.5,0.8,28.2,2.5,1.8,1.7,26.7,0.56,0.51,0.81,0.05,2.2,0,0.7
Victoria Harbour,VM6,2019-07-25,1,Surface Water,3.3,0.06,13,117,7.9,1100,5100,0.19,0.02,0,8.4,2.4,26.6,1.9,0.26,14,27.9,0.27,0.52,0.73,0.06,14.4,0.01,4.5
Victoria Harbour,VM6,2019-08-08,1,Surface Water,0.9,0.24,1.9,71,4.7,250,780,0.18,0.06,0.03,7.9,0.3,28.8,2.3,1.7,2.9,28.4,0.48,0.52,0.76,0.06,12.1,0.01,0.9
Victoria Harbour,VM6,2019-09-12,1,Surface Water,1.4,0.17,16,94,6.1,80,260,0.15,0.03,0.01,8.3,2.5,29,2.3,0.78,6,29.3,0.35,1.4,1.58,0.04,3.7,0.02,1.8
Victoria Harbour,VM6,2019-10-03,1,Surface Water,0.7,0.27,1,64,4.1,4200,13000,0.25,0.04,0.03,7.8,1.1,31.3,1.9,1.8,6.8,29.6,0.56,1.5,1.79,0.07,4.8,0.01,1.2
Victoria Harbour,VM6,2019-11-21,1,Surface Water,0.8,0.16,1.6,88,6,1400,2000,0.05,0.01,0.01,8,0.3,33,3.2,0.49,4,24.6,0.22,0.5,0.56,0.05,6.1,0.01,1.1
Victoria Harbour,VM6,2019-12-02,1,Surface Water,0.2,0.18,1.7,105,7.4,650,1800,0.08,0.01,0.03,8.1,1.1,33.2,2,0.77,7.9,23.4,0.27,0.36,0.45,0.06,4.8,0.01,1.4
Victoria Harbour,VM6,2020-01-02,1,Surface Water,0.3,0.15,0.2,74,5.6,230,1100,0.17,0.018,0.035,8,1,32.1,2.5,1.4,4.6,19.5,0.34,0.82,1.01,0.07,2.6,0.004,0.8
Victoria Harbour,VM6,2020-03-11,1,Surface Water,1.1,0.13,4.5,75,5.7,2400,4800,0.075,0.01,0.026,7.8,0.2,32.3,2.2,0.93,4.3,19.7,0.22,0.58,0.67,0.07,2.7,0.002,0.8
Victoria Harbour,VM6,2020-05-13,1,Surface Water,1.2,0.21,4.5,88,6.1,120,490,0.15,0.013,0.006,7.8,2.6,31.8,2.4,0.84,8.6,25.1,0.37,0.61,0.77,0.03,2.9,0.006,2.6
Victoria Harbour,VM6,2020-06-08,1,Surface Water,0.7,0.12,0.3,70,4.8,1100,2900,0.43,0.099,0.012,7.7,0.9,25.6,2.3,2.6,6.6,26.6,0.65,0.13,0.66,0.04,2.1,0.003,1.2
Victoria Harbour,VM6,2020-07-17,1,Surface Water,2.7,0.043,20,93,6.4,190,430,0.38,0.037,0.01,8.5,3.6,24,2.2,1.3,5,27.8,0.46,0.25,0.67,0.04,1.9,0.007,2.2
Victoria Harbour,VM6,2020-09-21,1,Surface Water,0.9,0.16,0.5,63,4.1,800,2700,0.16,0.027,0.026,7.8,0.8,30.3,2.3,1.6,12,28.7,0.35,0.86,1.05,0.08,7,0.006,2.4
Victoria Harbour,VM6,2020-10-05,1,Surface Water,0.5,0.22,0.7,68,4.4,610,1400,0.13,0.026,0.027,7.9,0.8,30.6,2.5,1.1,4,29.1,0.38,0.9,1.06,0.08,4.7,0.011,1
Victoria Harbour,VM6,2020-11-04,1,Surface Water,0.6,0.074,3.8,87,6,180,330,0.098,0.031,0.021,7.8,0.6,33.1,3.8,0.95,1.6,24.6,0.2,0.48,0.61,0.04,4.4,0.002,0.5
Victoria Harbour,VM6,2020-12-03,1,Surface Water,0.9,0.065,3.4,88,6.3,40,80,0.13,0.018,0.017,7.8,1.1,32,2.9,0.31,9,22.4,0.21,0.63,0.78,0.06,4,0.002,1.3
Victoria Harbour,VM7,2015-01-07,1,Surface Water,0.9,0.31,4.5,75,5.8,3300,8400,0.13,0.02,0.02,7.7,0.4,31.6,4,0.25,1.4,18.2,0.46,0.6,0.75,0.06,7.1,0.01,0.5
Victoria Harbour,VM7,2015-02-05,1,Surface Water,0.8,0.23,1.1,74,5.9,5800,11000,0.17,0.02,0.04,7.6,0.2,31.4,3.2,0.83,2.6,17,0.42,0.54,0.73,0.05,2.6,0,0.6
Victoria Harbour,VM7,2015-03-20,1,Surface Water,0.7,0.27,1,79,5.9,900,2000,0.21,0.02,0.03,7.7,0.2,31.7,2.7,0.91,2.6,19.8,0.5,0.46,0.69,0.09,2,0,0.6
Victoria Harbour,VM7,2015-04-17,1,Surface Water,1.2,0.22,1.4,83,5.9,80,190,0.14,0.02,0.01,7.8,0.6,32.4,3.2,0.61,2.1,22.7,0.38,0.41,0.57,0.04,2.3,0.01,0.8
Victoria Harbour,VM7,2015-05-13,1,Surface Water,1.9,0.34,4.4,88,6.1,360,950,0.27,0.04,0.01,8,2.5,29.5,3,0.56,2.4,25.7,0.65,0.7,1.01,0.06,3.7,0.02,1
Victoria Harbour,VM7,2015-06-11,1,Surface Water,1.3,0.07,15,96,6.6,300,1000,0.48,0.04,0.01,7.9,1.1,26,2.6,1.5,3,27.1,0.6,0.29,0.81,0.04,2.5,0,1.5
Victoria Harbour,VM7,2015-07-16,1,Surface Water,1.2,0.22,5,77,5.1,280,880,0.17,0.03,0.03,8.1,2.5,30.3,3.5,1.1,2.2,27.6,0.42,0.42,0.62,0.05,3.4,0.02,0.9
Victoria Harbour,VM7,2015-08-06,1,Surface Water,1.4,0.1,10,88,6,1600,3000,0.31,0.05,0.01,7.8,4.2,29.2,3.5,1.6,2.3,26.4,0.46,0.32,0.68,0.07,2.9,0,1.1
Victoria Harbour,VM7,2015-09-02,1,Surface Water,0.5,0.26,0.5,61,4.2,890,1100,0.16,0.03,0.04,7.7,0.6,31.5,2.5,1.7,3.7,25.3,0.45,0.84,1.03,0.07,4.6,0.01,1.1
Victoria Harbour,VM7,2015-10-02,1,Surface Water,0.5,0.18,1,66,4.3,710,1400,0.19,0.11,0.04,7.7,1.9,30.7,1.5,2,11,28.8,0.48,0.47,0.77,0.04,8.5,0.01,1.7
Victoria Harbour,VM7,2015-11-04,1,Surface Water,1.2,0.16,2.2,84,5.6,120,240,0.07,0.02,0.02,7.8,1.1,32.5,2.5,0.39,4.2,26.4,0.25,0.58,0.67,0.07,5.7,0,0.5
Victoria Harbour,VM7,2015-12-03,1,Surface Water,0.7,0.21,1.1,63,4.4,1800,4600,0.14,0.05,0.03,7.6,0.2,32,2.5,1.2,24,24.1,0.4,0.34,0.53,0.09,5.1,0,3.6
Victoria Harbour,VM7,2016-01-06,1,Surface Water,1.2,0.42,1.6,81,6.1,140,430,0.19,0.03,0.04,7.4,1.4,31.4,4,1.2,1.4,20.5,0.64,0.64,0.86,0.07,7.6,0,0.8
Victoria Harbour,VM7,2016-02-11,1,Surface Water,1.3,0.27,1.1,86,7,1800,3100,0.16,0.02,0.02,7.5,0.5,30.9,3.5,1,3.8,15.9,0.45,0.42,0.6,0.05,20.1,0,0.7
Victoria Harbour,VM7,2016-03-10,1,Surface Water,1.9,0.16,7.9,95,7.6,730,1800,0.13,0.01,0,8.2,3,30.2,2.6,0.74,1.9,17.5,0.3,0.57,0.71,0.05,1.6,0.01,1.2
Victoria Harbour,VM7,2016-04-08,1,Surface Water,0.6,0.13,0.4,99,7.7,44,54,0.15,0.01,0.01,8,0.2,30,3,0.85,2.4,19.4,0.29,0.79,0.95,0.06,1.5,0,0.6
Victoria Harbour,VM7,2016-05-05,1,Surface Water,1.6,0.41,0.7,68,4.9,80,240,0.2,0.02,0.05,7.9,0.2,29.5,2,1.6,3.9,23.8,0.63,0.57,0.79,0.1,2.1,0.01,1.5
Victoria Harbour,VM7,2016-06-06,1,Surface Water,1,0.14,8.9,68,4.7,12000,36000,0.2,0.04,0.01,8,2.9,28.7,4,0.58,8,26.6,0.38,0.25,0.49,0.16,1.3,0.01,1.6
Victoria Harbour,VM7,2016-07-06,1,Surface Water,2.2,0.13,10,69,4.9,210,340,0.43,0.02,0.02,7.5,1.1,23.7,2.5,1.9,3.1,26.6,0.58,0.22,0.67,0.05,1.4,0,1.7
Victoria Harbour,VM7,2016-08-04,1,Surface Water,1.4,0.3,1.1,73,5.1,500,900,0.18,0.03,0.03,7.8,0.8,30.3,3,1.7,3,24.8,0.51,0.62,0.83,0.06,14.9,0.01,1
Victoria Harbour,VM7,2016-09-05,1,Surface Water,0.4,0.18,1.1,89,6,900,2100,0.22,0.05,0.04,7.5,0.2,30.4,3,2.1,3.2,27.1,0.45,0.61,0.88,0.13,17.3,0,0.6
Victoria Harbour,VM7,2016-10-03,1,Surface Water,0.1,0.22,3.9,80,5.2,590,3000,0.09,0.03,0.03,7.8,0.2,31.3,2.6,2.1,7,28.2,0.35,0.39,0.52,0.05,21.4,0.01,1.1
Victoria Harbour,VM7,2016-11-03,1,Surface Water,0.6,0.09,1.7,82,5.6,330,990,0.14,0.03,0.03,7.9,1.5,31.1,2.5,0.65,5.8,26.3,0.26,0.25,0.42,0.05,5,0,1.2
Victoria Harbour,VM7,2016-12-01,1,Surface Water,0.4,0.08,0.9,80,5.7,230,330,0.13,0.05,0.02,8,0.3,30.9,2.5,1.2,3.5,23,0.26,0.28,0.46,0.03,4.9,0,0.7
Victoria Harbour,VM7,2017-01-05,1,Surface Water,1.2,0.28,2.4,83,6.3,860,2100,0.12,0.01,0.01,8.1,0.2,30.3,3,0.37,4.8,20.3,0.41,0.98,1.11,0.05,19.5,0.01,1.2
Victoria Harbour,VM7,2017-02-02,1,Surface Water,0.5,0.13,0.8,76,5.9,200,580,0.15,0.03,0.01,7.2,0.2,30.9,3,1.2,4.9,18.7,0.31,0.34,0.52,0.04,7.9,0,0.9
Victoria Harbour,VM7,2017-03-03,1,Surface Water,0.5,0.16,1.1,83,6.6,63,96,0.16,0.02,0.02,7.6,0.2,31.4,2.5,1.1,3.8,17.5,0.34,0.51,0.69,0.04,4.4,0,0.7
Victoria Harbour,VM7,2017-04-06,1,Surface Water,0.7,0.21,2.5,95,7.1,40,120,0.13,0.01,0.01,8,0.2,31.9,2.6,0.84,9.9,20.5,0.35,0.39,0.53,0.07,0.7,0.01,2
Victoria Harbour,VM7,2017-05-05,1,Surface Water,0.7,0.31,0.5,81,5.7,400,1000,0.22,0.02,0.02,7.8,0.3,30.2,5,1.3,1.2,24.6,0.55,0.58,0.82,0.05,5.3,0.01,0.6
Victoria Harbour,VM7,2017-06-05,1,Surface Water,3.2,0.22,29,60,4,770,1700,0.41,0.03,0.01,8.1,4.5,27.1,2,0.39,4,28.1,0.66,0.35,0.79,0.05,36.2,0.01,2.3
Victoria Harbour,VM7,2017-07-03,1,Surface Water,2,0.08,13,94,6.6,17,46,0.65,0.06,0.01,8,3.7,21.8,2.1,3.3,1.6,27.3,0.79,0.57,1.28,0.07,1.2,0,1.4
Victoria Harbour,VM7,2017-08-09,1,Surface Water,0.9,0.06,8.9,71,4.8,220,630,0.38,0.08,0.02,8,0.6,27,3,2.6,2.9,27.8,0.52,0.22,0.68,0.11,1.4,0,1.2
Victoria Harbour,VM7,2017-09-01,1,Surface Water,1.3,0.45,6.1,55,3.7,600,760,0.23,0.07,0.04,7.6,2.2,29.2,2,2,2.2,27.3,0.75,0.78,1.08,0.09,1.7,0.01,0.9
Victoria Harbour,VM7,2017-10-09,1,Surface Water,1,0.14,1,71,4.5,390,870,0.11,0.03,0.03,7.9,0.4,31,2,1.6,5.4,29.4,0.28,0.42,0.56,0.04,5.5,0.01,1
Victoria Harbour,VM7,2017-11-02,1,Surface Water,1.1,0.17,5.9,80,5.4,13000,44000,0.08,0.03,0.02,7.9,2,32.6,2.5,0.82,5.3,25.7,0.28,0.67,0.78,0.05,9,0.01,1.2
Victoria Harbour,VM7,2017-12-01,1,Surface Water,0.2,0.11,0.7,82,5.9,1000,1800,0.16,0.03,0.04,7.8,0.5,32.7,2,1.2,4.2,22.8,0.3,0.52,0.71,0.05,2.7,0,0.6
Victoria Harbour,VM7,2018-01-08,1,Surface Water,0.2,0.15,1,79,6.1,1200,1800,0.22,0.01,0.04,8.2,0.3,31.9,3,1.3,3.6,18.2,0.38,0.32,0.55,0.05,7.2,0.01,0.7
Victoria Harbour,VM7,2018-02-02,1,Surface Water,0.7,0.11,1.5,88,7.1,800,2200,0.09,0.01,0.01,7.6,0.9,32.3,2.5,0.65,4.4,16.1,0.21,0.66,0.76,0.03,3,0,0.8
Victoria Harbour,VM7,2018-03-15,1,Surface Water,0.7,0.24,0.9,78,6.1,2700,4600,0.13,0.02,0.03,7.9,0.8,31.9,3.5,0.7,4.2,18.3,0.39,0.42,0.57,0.05,1.6,0.01,1.2
Victoria Harbour,VM7,2018-04-06,1,Surface Water,0.7,0.25,0.7,72,5.2,64,140,0.18,0.01,0.04,7.8,0.4,31.8,2.8,0.97,7.1,22.7,0.44,0.59,0.78,0.05,1.9,0.01,1.6
Victoria Harbour,VM7,2018-05-03,1,Surface Water,1.1,0.22,8.2,83,5.7,1700,3300,0.18,0.01,0.03,8.1,0.8,31.6,2.5,0.4,3.7,25.3,0.41,0.4,0.59,0.04,3.3,0.01,1
Victoria Harbour,VM7,2018-06-01,1,Surface Water,1.1,0.18,4.3,73,4.8,2300,5600,0.23,0.03,0.01,7.9,0.8,30,3.5,0.81,1.9,28.1,0.44,0.64,0.9,0.03,2.4,0.01,0.9
Victoria Harbour,VM7,2018-07-05,1,Surface Water,1,0.1,12,80,5.4,12000,37000,0.48,0.08,0.02,8,5.5,26.5,3,0.71,10,27.9,0.66,0.35,0.91,0.04,2.2,0.01,2
Victoria Harbour,VM7,2018-08-08,1,Surface Water,1.8,0.08,23,90,6,1500,3500,0.23,0.06,0.01,8.1,3.5,28,2.5,0.58,11,28.6,0.37,0.29,0.58,0.02,3.8,0.01,3.1
Victoria Harbour,VM7,2018-09-03,1,Surface Water,0.6,0.18,0.7,91,6.2,3200,5300,0.36,0.12,0.04,7.8,0.6,27.6,2.4,2.9,2.2,26.6,0.66,0.36,0.84,0.05,19.1,0.01,0.7
Victoria Harbour,VM7,2018-10-04,1,Surface Water,0.8,0.25,0.5,72,4.8,4000,12000,0.22,0.06,0.04,8.1,0.4,30.4,2,1.5,13,27.6,0.53,0.33,0.61,0.05,3.5,0.02,2.9
Victoria Harbour,VM7,2018-11-02,1,Surface Water,1,0.06,6.2,86,5.9,78,130,0.06,0.02,0.01,7.9,4.1,32.6,2,0.32,5.8,25.2,0.14,0.24,0.32,0.03,2.7,0,1.5
Victoria Harbour,VM7,2018-12-28,1,Surface Water,2,0.16,1,74,5.4,110,N/A,0.1,0.02,0.03,8,0.4,33,2,0.78,11,21.2,0.28,0.29,0.41,0.04,3.2,0.01,2.4
Victoria Harbour,VM7,2019-01-02,1,Surface Water,0.5,0.08,0.6,81,6.1,1300,2100,0.08,0.02,0.03,8,1.1,33.2,3,0.85,5.1,19.4,0.19,0.38,0.48,0.04,2.7,0,0.9
Victoria Harbour,VM7,2019-02-13,1,Surface Water,1.1,0.26,2.9,82,6.3,270,570,0.12,0.01,0.03,8,1.5,31.5,2.8,0.39,6.8,19.5,0.39,0.9,1.03,0.05,0.9,0.01,2.3
Victoria Harbour,VM7,2019-03-01,1,Surface Water,0.9,0.11,11,98,7.4,110,280,0.08,0.01,0.02,8.1,1.7,32.1,3.2,0.3,2.7,20.2,0.2,0.63,0.72,0.04,0.6,0,0.9
Victoria Harbour,VM7,2019-04-11,1,Surface Water,1.3,0.16,5.1,80,5.6,92,240,0.26,0.02,0.02,7.9,0.2,30.4,4.5,0.67,9.6,24.4,0.44,0.32,0.6,0.04,0.5,0.01,2.9
Victoria Harbour,VM7,2019-05-10,1,Surface Water,0.3,0.14,0.3,83,5.8,700,2500,0.15,0.01,0.02,7.7,0.3,31.6,2.7,0.77,4.9,23.9,0.3,0.33,0.49,0.03,3.2,0,1.3
Victoria Harbour,VM7,2019-06-03,1,Surface Water,0.7,0.17,2,76,5.3,940,1500,0.34,0.04,0.03,7.6,0.4,26.6,3,1.9,5.4,26.5,0.55,0.48,0.86,0.05,1.9,0,1.6
Victoria Harbour,VM7,2019-07-25,1,Surface Water,3.8,0.05,38,144,9.7,100,480,0.17,0.02,0.01,8.5,9.7,25.7,1.9,0.22,6.3,28.5,0.24,0.44,0.63,0.04,13.1,0.01,4.2
Victoria Harbour,VM7,2019-08-08,1,Surface Water,0.8,0.25,2.4,69,4.6,420,790,0.2,0.07,0.03,7.9,0.5,28.4,2.5,1.9,3,28.1,0.52,0.49,0.76,0.06,11.6,0.01,0.8
